unique_id,url_len,ip_add,website_domain,registered_domain,https,js_len,js_obf_len,server_loc,most_visitors_loc,website_exist_time,unique_users_day
663366,35,124.14.12.149,com,complete,yes,194,34,Asia,Europe,310.2199881,1452
707517,26,222.193.133.76,com,complete,yes,232,45,Asia,Africa,254.2628137,252
980899,43,119.180.63.210,it,complete,yes,78,60,Asia,Europe,353.9262838,2396
786475,21,129.140.104.248,hu,incomplete,yes,89,13,Africa,Asia,290.5567348,861
1136244,55,79.6.168.41,com,complete,no,118,42,Europe,Oceania,332.3063595,1138
778642,31,132.198.154.26,com,complete,yes,123,68,Americas,Americas,294.820838,184
736596,70,199.204.249.136,com,complete,yes,159,39,Americas,Oceania,182.7744586,1621
883329,39,130.55.176.29,com,complete,yes,133,70,Americas,Europe,160.4819053,470
155821,56,167.68.45.203,com,complete,yes,212,69,Americas,Asia,108.4902851,1502
930571,50,71.76.182.124,com,incomplete,yes,189,44,Americas,Europe,170.210084,741
852143,26,161.203.136.99,net,complete,yes,161,49,Americas,Asia,312.5405041,5237
847712,47,194.125.156.26,com,incomplete,no,406,28,Europe,Europe,355.6765453,61
884860,45,222.12.208.49,com,complete,no,233,7,Asia,Oceania,246.0572715,851
304694,21,48.6.63.227,org,incomplete,no,45,64,Americas,Africa,4.296885123,6
562676,36,155.32.170.217,net,complete,yes,261,125,Oceania,Africa,351.1529227,4242
1187260,43,148.154.74.220,org,complete,yes,54,44,Americas,Europe,338.2523982,888
354670,24,179.143.215.13,com,complete,yes,115,78,Americas,Americas,131.9784025,505
952486,34,164.82.25.128,com,complete,no,198,43,Americas,Oceania,332.2984084,995
986381,32,70.96.94.228,com,incomplete,yes,276,72,Americas,Oceania,36.06985781,3
1046545,25,129.142.231.37,org,complete,yes,190,34,Europe,Americas,261.5603817,930
312033,33,30.52.125.202,com,incomplete,yes,226,34,Americas,Africa,191.38621,555
626708,37,97.23.206.193,cumbria.sch.uk,complete,yes,55,39,Americas,Europe,217.1776516,59
694083,45,66.157.20.73,com,complete,yes,164,112,Americas,Africa,185.4564646,1055
302234,21,26.166.210.91,com,complete,yes,135,88,Americas,Americas,262.7276292,475
71862,30,79.174.9.103,com.au,incomplete,yes,274,47,Americas,Asia,327.7423521,462
1194074,25,2.95.121.30,com,complete,no,108,22,Europe,Oceania,282.4053015,327
1096347,51,120.131.163.159,com,complete,yes,217,21,Asia,Asia,274.0400473,783
449593,27,120.8.196.122,com,complete,yes,183,24,Asia,Oceania,343.921181,4369
974071,38,191.233.121.80,com,complete,yes,91,2,Europe,Americas,116.5074761,11
321145,51,9.229.243.66,com,incomplete,no,772,423,Americas,Americas,21.89390953,92
454621,34,193.33.178.100,com,incomplete,no,169,111,Europe,Asia,347.919656,1116
299618,68,180.136.60.136,com,incomplete,yes,281,86,Asia,Americas,243.4257142,258
576516,26,168.193.72.26,co.uk,complete,yes,265,5,Americas,Europe,99.01459484,214
1124307,25,170.237.2.247,com,incomplete,no,166,66,Europe,Americas,205.938682,259
704414,58,14.231.155.180,com,complete,yes,189,24,Asia,Oceania,293.4157505,444
466574,51,198.131.144.152,com,complete,yes,145,59,Americas,Asia,322.8984936,80
734141,39,17.171.226.32,com,incomplete,yes,155,53,Americas,Europe,0.874139165,2
666255,32,189.49.245.140,com,complete,yes,237,76,Americas,Asia,272.7967722,1041
898307,41,1.20.207.97,com,complete,yes,113,61,Asia,Americas,101.3080247,879
170055,33,146.217.184.86,com.au,complete,yes,193,68,Americas,Americas,223.1811779,3733
152269,70,209.100.220.61,com,incomplete,no,182,38,Americas,Africa,193.4170624,99
276075,47,23.8.42.165,com,complete,yes,95,52,Americas,Asia,14.71084095,126
512839,29,200.223.68.103,com,incomplete,yes,63,50,Americas,Asia,325.2298987,601
659248,22,20.195.2.68,org,incomplete,yes,128,100,Americas,Europe,33.77554127,87
390252,54,46.131.122.57,com,complete,yes,200,36,Europe,Europe,187.0561047,694
198163,43,190.236.66.15,com,complete,yes,40,114,Americas,Europe,91.63822664,185
651954,37,15.218.67.203,com,complete,yes,224,10,Americas,Asia,95.46749825,218
325693,35,57.133.190.218,co.uk,incomplete,yes,186,95,Europe,Americas,130.7827255,230
230204,23,56.150.41.38,com,complete,yes,199,66,Americas,Asia,311.6500123,616
240833,28,25.165.110.90,com,complete,yes,96,81,Europe,Europe,220.1493367,321
775280,28,76.39.201.93,com,complete,no,225,46,Americas,Europe,96.85011433,187
299410,19,92.120.103.13,se,complete,yes,168,30,Europe,Europe,232.3309654,95
534924,33,39.174.99.111,com,complete,yes,103,58,Asia,Americas,167.2008945,7
44779,20,138.94.34.210,org,incomplete,yes,84,63,Americas,Americas,113.9292691,583
437586,43,37.37.124.101,edu,complete,no,217,54,Asia,Oceania,344.6674602,3389
147007,25,128.219.39.61,com,complete,no,135,37,Americas,Europe,267.4577958,516
663836,22,212.76.144.242,com,complete,yes,230,53,Europe,Asia,69.97025757,299
278156,39,214.186.84.132,org,complete,yes,171,58,Americas,Oceania,242.3727638,1116
656709,33,70.222.120.111,edu,complete,yes,175,30,Americas,Europe,136.7686768,18
982400,19,165.167.100.139,org,incomplete,yes,224,95,Americas,Europe,155.808422,3342
983947,29,121.176.249.27,org,complete,yes,162,97,Asia,Africa,18.20189715,1
294865,27,156.236.222.112,com,incomplete,yes,167,41,Americas,Americas,157.1484305,650
255189,34,220.3.14.47,com,complete,yes,173,70,Asia,Africa,354.7038404,766
443507,47,4.135.238.248,de,incomplete,yes,24,35,Americas,Europe,304.4472191,1580
1041576,28,206.52.75.193,com,complete,yes,136,59,Americas,Asia,34.60597988,98
315393,48,188.181.78.30,net,complete,yes,175,59,Europe,Asia,248.3897452,130
663446,39,198.74.185.118,edu,complete,yes,204,46,Americas,Oceania,60.69492703,140
513060,49,178.76.219.144,com,complete,yes,95,85,Europe,Oceania,180.166311,230
985686,23,216.212.98.189,com,complete,yes,183,19,Americas,Oceania,202.8612968,590
431159,23,110.226.29.14,com,incomplete,no,208,24,Asia,Oceania,211.1436704,4537
1190284,26,40.163.244.144,com,complete,yes,238,48,Americas,Oceania,24.85064705,84
487492,31,21.214.113.72,com,complete,yes,261,87,Americas,Africa,78.6135663,119
839542,29,134.169.92.130,com,complete,yes,122,44,Europe,Europe,339.5608829,305
958688,51,119.177.168.36,org,complete,yes,114,70,Asia,Americas,260.2543218,23
644270,25,107.214.170.214,net,complete,yes,253,65,Americas,Asia,277.4012171,2121
620816,65,189.234.89.234,com,complete,yes,105,20,Americas,Americas,304.8290329,96
965510,22,94.53.144.98,ch,complete,no,154,36,Europe,Oceania,203.0874555,112
686634,60,142.205.8.13,com,complete,yes,152,41,Americas,Europe,242.8483319,1178
240297,44,129.114.93.156,com,incomplete,no,74,35,Americas,Asia,192.5955882,456
506146,28,213.241.158.44,com,complete,yes,259,34,Europe,Europe,22.49963075,10
1099811,53,123.2.106.158,edu,incomplete,yes,157,79,Oceania,Oceania,43.1139109,751
677451,45,83.75.167.200,nl,complete,yes,170,20,Europe,Africa,207.1560585,98
783230,27,50.180.177.190,com,complete,no,147,59,Americas,Oceania,346.5322022,2441
507558,29,110.163.30.167,co.za,incomplete,yes,174,61,Asia,Oceania,364.3423575,2097
1049619,31,9.126.75.143,com,complete,no,54,9,Americas,Americas,309.419749,669
834816,33,26.61.124.101,com,complete,yes,209,45,Americas,Asia,178.1887141,6
206754,26,69.42.3.157,com,complete,yes,177,60,Americas,Africa,259.3735075,976
664474,30,159.156.217.186,org,complete,yes,178,23,Europe,Americas,110.7169994,350
501022,33,200.140.9.37,com,incomplete,yes,112,97,Americas,Oceania,236.9045319,892
1073744,27,4.188.239.225,com,complete,yes,97,37,Americas,Africa,164.1887603,13
385562,29,214.97.76.227,net,complete,yes,225,35,Americas,Oceania,35.79692701,23
887606,47,35.94.146.52,org,incomplete,yes,214,93,Americas,Americas,39.57881182,84
893643,36,218.181.204.180,com,complete,yes,263,37,Asia,Europe,291.0918946,621
840116,45,159.77.89.72,ac.uk,complete,yes,178,81,Americas,Africa,186.5288511,309
281047,28,91.63.23.66,org,complete,no,225,29,Europe,Africa,293.6478971,243
410772,21,38.102.238.194,se,complete,yes,156,79,Americas,Asia,35.67761597,101
584269,66,215.87.155.91,com,complete,no,43,51,Americas,Europe,90.51231621,162
625320,59,213.29.125.245,org.uk,complete,yes,142,100,Europe,Americas,218.1945221,331
190476,20,75.171.209.51,org,complete,yes,172,92,Americas,Africa,273.5896699,278
837803,31,66.80.88.15,org,complete,no,250,31,Americas,Americas,74.93861167,181
719610,32,186.209.145.175,com,complete,yes,121,52,Americas,Africa,292.9145645,467
806853,46,205.126.14.228,com,complete,yes,43,45,Americas,Europe,325.0105111,184
691837,21,212.183.9.102,com,complete,no,217,-3,Europe,Europe,301.7082253,4278
687101,31,176.58.61.17,net,complete,yes,141,60,Europe,Africa,158.7728069,189
202192,66,150.71.191.48,com,complete,yes,196,78,Asia,Europe,183.9709531,236
1132604,30,90.183.198.91,org,complete,no,280,42,Europe,Europe,210.6644682,667
448476,27,106.213.15.218,com,incomplete,yes,188,25,Asia,Africa,309.1657397,46
12072,62,80.248.185.31,com,complete,yes,119,19,Europe,Africa,254.5013181,1414
1133290,42,85.135.135.79,co.uk,complete,yes,212,43,Europe,Americas,122.3568918,913
689339,40,34.185.236.22,com,complete,yes,233,37,Americas,Europe,245.457538,1039
826550,20,104.50.28.13,com,complete,yes,174,99,Americas,Oceania,26.48008107,6
837579,29,8.249.110.71,com,complete,yes,173,4,Americas,Asia,126.5112224,27
745229,50,23.39.86.158,com,incomplete,yes,141,42,Europe,Oceania,256.2582745,336
1155219,24,134.146.208.77,com,complete,yes,124,44,Europe,Oceania,317.1659296,1211
914286,48,144.180.89.216,com,complete,yes,217,64,Europe,Asia,140.1470947,253
171017,24,194.230.203.247,co.uk,complete,yes,254,52,Europe,Americas,298.5346007,986
512261,30,25.217.128.37,it,complete,yes,160,54,Europe,Oceania,315.9769079,475
883102,46,182.153.248.248,com,complete,yes,141,71,Asia,Americas,36.85372554,19
1182054,35,218.55.55.242,com,complete,yes,227,56,Asia,Africa,224.7862937,476
596313,60,70.160.136.71,com,complete,yes,156,54,Americas,Americas,122.5662918,141
900719,32,130.65.188.110,net,complete,no,196,67,Americas,Europe,247.355833,335
1104974,36,59.149.231.97,org.uk,complete,yes,28,94,Asia,Europe,74.76528855,42
634150,26,103.53.179.233,com,incomplete,yes,234,79,Oceania,Americas,61.25417341,66
1094130,54,129.8.216.161,ns.ca,complete,no,112,43,Americas,Asia,326.6074646,1914
932542,31,202.176.133.92,co.uk,complete,yes,247,90,Asia,Oceania,142.7728107,1672
264837,23,115.18.158.139,com,complete,yes,156,72,Asia,Oceania,155.9061185,165
1136564,26,105.203.47.160,org,complete,no,219,58,Africa,Americas,353.3231003,1957
54525,56,46.227.147.12,edu,complete,yes,260,104,Europe,Africa,231.9242977,422
977041,34,107.29.85.122,nl,incomplete,yes,169,6,Americas,Europe,251.8525972,2254
807265,32,167.181.124.171,com,complete,yes,114,82,Americas,Asia,294.9318145,1908
825880,44,175.137.43.82,it,incomplete,yes,122,33,Asia,Oceania,109.2179181,9
118904,50,77.57.84.16,it,incomplete,yes,118,51,Europe,Europe,242.1246427,352
77581,43,119.58.154.12,ac.uk,complete,yes,236,71,Asia,Asia,83.3783125,69
469449,40,48.222.246.118,org,complete,yes,188,14,Americas,Europe,92.40573069,67
527561,36,165.217.55.124,com,complete,yes,97,52,Americas,Oceania,321.0926024,177
594453,49,71.24.202.238,com,complete,yes,169,37,Americas,Americas,291.2694733,784
845211,44,59.32.110.72,com,complete,yes,172,24,Asia,Africa,153.8746452,129
630842,31,8.89.103.230,com,complete,yes,76,69,Americas,Oceania,18.25611668,9
97528,63,187.110.169.24,org,complete,yes,214,52,Americas,Oceania,246.907048,257
602700,52,164.75.223.248,com,complete,yes,252,53,Oceania,Oceania,150.8366913,482
754200,66,189.218.161.79,nl,complete,no,94,66,Americas,Oceania,210.7108683,98
539752,28,117.33.177.128,com,complete,yes,233,81,Asia,Africa,297.3330634,945
823805,40,74.113.102.82,co.uk,incomplete,yes,232,47,Americas,Oceania,170.7334861,420
154442,32,67.27.117.185,com,complete,yes,152,62,Americas,Oceania,28.39307517,20
920971,25,215.135.131.29,com,complete,no,117,54,Americas,Europe,277.1739557,501
791034,29,72.100.154.185,se,complete,yes,129,88,Americas,Africa,361.9392517,590
470102,23,134.29.194.41,com,complete,yes,110,44,Americas,Africa,77.0415097,173
365337,18,107.145.238.130,com,complete,yes,152,31,Americas,Oceania,326.8941949,250
799373,40,140.95.168.4,be,complete,yes,257,57,Americas,Asia,358.2977342,781
1103751,33,217.204.104.214,es,complete,yes,155,32,Europe,Oceania,14.58894744,47
99364,22,177.83.173.21,com,complete,yes,125,89,Americas,Europe,261.062919,754
537205,34,141.48.55.56,blogspot.com,complete,yes,77,68,Europe,Americas,264.7192585,3420
656518,27,69.27.97.26,com,complete,yes,257,87,Americas,Africa,146.8933428,111
926462,32,203.135.148.51,org,complete,yes,146,57,Asia,Americas,146.4779746,314
1169309,48,206.193.31.136,com,incomplete,yes,129,58,Americas,Africa,149.5340861,186
349367,59,79.19.139.133,com,complete,yes,259,24,Europe,Africa,61.75019493,218
429009,21,164.183.132.162,com,complete,yes,209,69,Americas,Americas,253.7159382,531
59992,47,191.242.206.243,org,complete,yes,156,-2,Americas,Europe,207.3107039,1600
288556,28,82.26.28.95,com,complete,no,178,62,Europe,Americas,151.9024868,188
786356,56,74.162.41.191,com,incomplete,yes,164,48,Americas,Americas,337.9535735,966
319790,26,6.19.181.50,com,incomplete,yes,71,24,Americas,Asia,314.67107,1260
740466,46,77.213.196.233,com,complete,yes,215,48,Europe,Europe,219.6563832,167
1156202,33,216.196.199.142,org,incomplete,yes,206,72,Americas,Europe,143.0561107,274
435106,30,123.158.94.196,com,complete,yes,210,45,Asia,Oceania,17.8062723,243
1093086,33,101.26.216.98,com,complete,yes,215,53,Asia,Africa,281.9344815,93
535987,64,221.246.6.18,com,complete,yes,119,67,Asia,Europe,217.8960479,561
278164,24,5.162.188.41,info,complete,yes,205,11,Asia,Asia,116.5385457,81
392233,37,43.84.37.138,com,complete,yes,85,41,Asia,Africa,304.4964086,390
1148290,33,121.106.223.200,com,incomplete,yes,196,16,Asia,Africa,148.6289232,2320
434789,38,220.68.40.119,com,incomplete,yes,148,38,Asia,Africa,25.44131596,36
1005783,41,82.19.74.55,com,complete,yes,149,50,Europe,Asia,363.468333,233
938376,40,87.123.19.163,mus.br,complete,yes,236,73,Europe,Asia,81.08034823,231
684485,28,148.129.47.125,com,complete,yes,200,77,Americas,Asia,47.96169476,195
113754,27,55.52.108.84,com,complete,yes,236,37,Americas,Oceania,64.53825018,32
35160,58,69.249.108.216,com,complete,no,76,44,Americas,Asia,76.12772452,341
348868,56,155.222.166.88,com,complete,yes,201,41,Americas,Americas,21.73716145,39
1151904,32,195.116.116.21,edu,complete,no,202,75,Europe,Oceania,7.411666212,31
938150,27,56.138.41.186,com,complete,yes,233,61,Americas,Americas,332.020644,254
972737,52,53.93.91.85,com,complete,yes,177,61,Europe,Americas,220.3457792,653
368268,19,62.153.186.86,org,complete,yes,70,-25,Europe,Europe,16.56648482,45
500787,19,105.85.41.49,org,complete,yes,162,62,Africa,Americas,40.61547878,128
614466,24,170.175.223.171,com,complete,no,157,7,Americas,Asia,271.4707579,1251
502769,19,62.51.45.62,com,complete,yes,128,59,Europe,Asia,95.58533882,105
383462,30,95.112.1.220,co.uk,complete,no,153,53,Europe,Oceania,199.279278,21
167482,22,166.62.124.110,com,complete,no,231,77,Americas,Africa,363.731111,3303
346933,55,217.238.182.137,com,complete,no,89,38,Europe,Europe,28.51206701,29
519907,26,180.68.213.97,com,incomplete,no,187,41,Asia,Americas,2.073535323,5
894434,33,66.94.72.9,com,complete,yes,110,51,Americas,Europe,206.4078863,3321
209661,71,26.248.242.190,co.uk,complete,yes,228,65,Americas,Americas,106.7537972,41
1114499,27,34.183.210.34,com,complete,yes,164,71,Americas,Asia,265.8336173,2546
132658,28,158.235.150.51,com,complete,yes,199,22,Americas,Europe,269.0594553,901
486042,43,111.243.72.169,com,incomplete,yes,65,71,Asia,Oceania,92.19722054,47
783554,20,117.194.24.87,com,complete,yes,152,46,Asia,Americas,288.0266284,591
697130,47,73.108.209.135,com,incomplete,yes,226,39,Americas,Asia,246.3663156,427
1025456,50,199.196.228.12,com,incomplete,yes,148,2,Americas,Africa,188.1883542,527
801351,24,132.38.92.73,net,complete,no,167,24,Americas,Asia,210.8584717,1287
2436,59,138.73.178.5,edu,complete,yes,37,75,Americas,Europe,190.8286649,491
1056672,32,93.151.242.21,co.uk,complete,yes,215,25,Europe,Asia,37.03837276,93
902449,27,86.77.13.24,com,complete,no,190,8,Europe,Africa,226.6857855,2618
22341,43,203.152.29.104,com,complete,yes,110,48,Asia,Oceania,243.3926423,2173
662484,42,97.205.143.132,com,complete,no,190,-4,Americas,Africa,319.244444,205
96929,30,139.184.219.113,com,complete,yes,162,33,Europe,Asia,129.4962272,151
803881,30,63.249.35.29,com,complete,yes,150,53,Americas,Oceania,235.1933809,596
818165,36,41.215.49.198,co.uk,complete,yes,161,76,Africa,Africa,106.9929262,440
721454,17,118.177.176.231,com,complete,yes,244,37,Asia,Europe,131.7907746,384
613909,28,43.178.121.39,com,complete,yes,278,32,Asia,Asia,208.5346784,436
34747,40,100.26.148.149,blogspot.com,incomplete,yes,115,79,Americas,Oceania,252.9647736,619
673510,24,157.6.120.53,cat,complete,no,85,57,Asia,Asia,324.8658265,1486
582431,71,171.119.184.231,com,complete,yes,233,45,Asia,Oceania,125.141441,242
1038802,30,177.161.217.182,com,complete,yes,173,58,Americas,Europe,248.9038843,1890
327477,49,124.123.100.213,com,incomplete,yes,240,56,Asia,Europe,211.9404756,395
395584,20,152.209.224.201,org,incomplete,yes,149,24,Americas,Africa,30.86565507,49
262460,30,220.181.132.90,org,complete,yes,279,49,Asia,Asia,194.569702,46
1020034,37,199.94.14.186,com,incomplete,no,200,48,Americas,Europe,271.1408999,334
519938,74,95.145.14.114,com,incomplete,yes,120,88,Europe,Oceania,86.89276891,274
464654,37,213.234.49.64,com,complete,yes,206,46,Europe,Europe,225.2791909,406
148324,39,72.149.158.29,ac.uk,complete,yes,205,104,Americas,Europe,161.9123042,1272
542442,59,45.218.146.125,edu,complete,yes,112,65,Africa,Oceania,233.2661843,935
54458,45,171.197.190.36,org,complete,yes,238,71,Americas,Asia,145.8556826,368
1058061,22,109.47.156.142,ac.uk,complete,yes,105,25,Europe,Oceania,308.0759293,830
824976,30,171.38.73.120,com,incomplete,yes,244,27,Asia,Oceania,85.50410815,262
467486,31,85.59.42.122,com,complete,yes,102,84,Europe,Oceania,82.60471669,44
520265,27,53.88.63.110,com,complete,yes,158,69,Europe,Oceania,31.03048285,62
41376,36,83.61.109.231,com,incomplete,no,33,69,Europe,Europe,305.8721155,682
847215,25,25.181.248.5,com,complete,no,216,62,Europe,Americas,289.0194371,611
1119656,24,163.224.194.79,com,complete,yes,256,49,Asia,Oceania,311.6254291,47
152942,35,198.117.106.178,org,complete,no,150,9,Americas,Africa,331.0671349,42
732881,28,121.67.181.65,com,complete,no,142,37,Asia,Africa,117.9786524,206
237980,67,216.189.180.4,gov,complete,no,128,22,Americas,Asia,141.8368619,254
17239,32,153.107.22.8,net,complete,yes,175,26,Oceania,Asia,228.6553992,40
835350,22,219.65.38.245,com,complete,yes,99,46,Asia,Europe,191.6325777,1122
